Date,avg_sentiment_score,count_news,mode_sentiment,Close,High,Low,Open,Volume,Return,Target,Return_lag1,Volume_lag1,Return_lag2,Volume_lag2,Return_lag3,Volume_lag3,Return_lag4,Volume_lag4,Return_lag5,Volume_lag5,SMA_10,EMA_10,RSI_14,MACD,MACD_signal,BB_High,BB_Low,ATR_14
9/8/2011,0.8610702753067017,2.0,Neutral,1185.900024,1204.400024,1183.339966,1197.97998,4465170000,-0.010612179884417872,0,0.028646463635358055,4441040000.0,-0.007436289867417734,5103980000.0,-0.02528193810099022,4401740000.0,-0.011871432879036248,4780410000.0,0.0049219823099897475,5267840000.0,1190.6110107999998,1186.7064833037784,47.28417140509941,-12.095108943881769,-18.299203775093616,1232.4377403012566,1125.2272744987433,31.551819518902658
9/9/2011,0.8941505253314972,2.0,Negative,1154.22998,1185.369995,1148.369995,1185.369995,4586370000,-0.02670549233414976,1,-0.010612179884417872,4465170000.0,0.028646463635358055,4441040000.0,-0.007436289867417734,5103980000.0,-0.02528193810099022,4401740000.0,-0.011871432879036248,4780410000.0,1190.1070068,1180.8016645212733,42.14712367590309,-13.787212551689663,-17.396805530412827,1232.5336055806106,1123.2904057193896,31.978834481838184
9/12/2011,0.9874809235334396,4.0,Neutral,1162.27002,1162.52002,1136.069946,1153.5,5168550000,0.006965717525375448,1,-0.02670549233414976,4586370000.0,-0.010612179884417872,4465170000.0,0.028646463635358055,4441040000.0,-0.007436289867417734,5103980000.0,-0.02528193810099022,4401740000.0,1188.6540039,1177.4322746083144,43.81592740090952,-14.314444807930158,-16.780333385916293,1232.1264107780305,1122.043596621969,31.58392301884973
9/13/2011,0.9579031268755595,3.0,Neutral,1172.869995,1176.410034,1157.439941,1162.589966,4681370000,0.009120062307035992,1,0.006965717525375448,5168550000.0,-0.02670549233414976,4586370000.0,-0.010612179884417872,4465170000.0,0.028646463635358055,4441040000.0,-0.007436289867417734,5103980000.0,1184.9330078,1176.6027692249845,46.026438479971496,-13.718808885521184,-16.168028485837272,1229.1034895551718,1121.9045183448281,30.68293516036046
9/14/2011,0.960358053445816,4.0,Neutral,1188.680054,1202.380005,1162.72998,1173.319946,4986740000,0.013479805150953483,1,0.009120062307035992,4681370000.0,0.006965717525375448,5168550000.0,-0.02670549233414976,4586370000.0,-0.010612179884417872,4465170000.0,0.028646463635358055,4441040000.0,1182.5090088000002,1178.7986391840782,49.234630567463284,-11.834601574397084,-15.301343103549236,1228.6657826997127,1121.9342296002872,31.323441577477563
9/15/2011,0.9976037343343099,3.0,Neutral,1209.109985,1209.109985,1189.439941,1189.439941,4479730000,0.0171870731163124,1,0.013479805150953483,4986740000.0,0.009120062307035992,4681370000.0,0.006965717525375448,5168550000.0,-0.02670549233414976,4586370000.0,-0.010612179884417872,4465170000.0,1181.5310058,1184.3097929687913,53.11300536164471,-8.593765435203977,-13.959827569880185,1230.8797503493024,1121.2422589506978,30.54533367908632
9/16/2011,0.9996761878331503,3.0,Neutral,1216.01001,1220.060059,1204.459961,1209.209961,5248890000,0.005706697559031415,0,0.0171870731163124,4479730000.0,0.013479805150953483,4986740000.0,0.009120062307035992,4681370000.0,0.006965717525375448,5168550000.0,-0.02670549233414976,4586370000.0,1182.6900024000001,1190.0734687926474,54.38065636596537,-5.406284808369492,-12.249119017578046,1234.7535039542572,1124.9045039457428,29.47781684486586
9/19/2011,0.9998549222946167,3.0,Neutral,1204.089966,1214.98999,1188.359985,1214.98999,4254190000,-0.009802587069163926,0,0.005706697559031415,5248890000.0,0.0171870731163124,4479730000.0,0.013479805150953483,4986740000.0,0.009120062307035992,4681370000.0,0.006965717525375448,5168550000.0,1185.7020019,1192.6219228303478,51.77635830694537,-3.7982475445148793,-10.558944722965414,1233.208855943019,1134.5051456569813,29.347260284518292
9/20/2011,0.0,0.0,Neutral,1202.089966,1220.390015,1201.290039,1204.5,4315610000,-0.0016610054534745844,0,-0.009802587069163926,4254190000.0,0.005706697559031415,5248890000.0,0.0171870731163124,4479730000.0,0.013479805150953483,4986740000.0,0.009120062307035992,4681370000.0,1189.3869995,1194.34338522483,51.33216435725448,-2.6546485766000387,-8.97808549369234,1229.2426883825146,1146.2983152174857,28.615311407052697
9/21/2011,0.9899299740791321,2.0,Neutral,1166.76001,1206.300049,1166.209961,1203.630005,4728550000,-0.02939044247874545,0,-0.0016610054534745844,4315610000.0,-0.009802587069163926,4254190000.0,0.005706697559031415,5248890000.0,0.0171870731163124,4479730000.0,0.013479805150953483,4986740000.0,1186.201001,1189.3282260930425,44.129859975747934,-4.546758142175804,-8.091820023389033,1228.9641081258637,1147.0178988741363,29.43493830654893
9/22/2011,0.9995576620101929,5.0,Neutral,1129.560059,1164.550049,1114.219971,1164.550049,6703140000,-0.03188312136272142,1,-0.02939044247874545,4728550000.0,-0.0016610054534745844,4315610000.0,-0.009802587069163926,4254190000.0,0.005706697559031415,5248890000.0,0.0171870731163124,4479730000.0,1180.5670045000002,1178.4612866215803,38.07257386275418,-8.944882717573591,-8.262432562225946,1233.7237906136686,1137.4542246863314,31.085302641795433
9/23/2011,0.9986907839775085,4.0,Neutral,1136.430054,1141.719971,1121.359985,1128.819946,5639930000,0.006082009491449325,1,-0.03188312136272142,6703140000.0,-0.02939044247874545,4728550000.0,-0.0016610054534745844,4315610000.0,-0.009802587069163926,4254190000.0,0.005706697559031415,5248890000.0,1178.7870119000002,1170.8192443267474,39.71819745536625,-11.74073704054831,-8.958093457890419,1235.988482098642,1132.9055366013579,30.319208595952897
9/26/2011,0.9999777475992838,3.0,Neutral,1162.949951,1164.189941,1131.069946,1136.910034,4762830000,0.023336145420173926,1,0.006082009491449325,5639930000.0,-0.03188312136272142,6703140000.0,-0.02939044247874545,4728550000.0,-0.0016610054534745844,4315610000.0,-0.009802587069163926,4254190000.0,1178.855005,1169.3884637218841,45.71509529170764,-11.681876284581904,-9.502850023228717,1236.0549314461027,1131.4540774538973,30.519264767670546
9/27/2011,0.9542607267697653,3.0,Neutral,1175.380005,1195.859985,1163.319946,1163.319946,5548130000,0.01068838258199456,0,0.023336145420173926,4762830000.0,0.006082009491449325,5639930000.0,-0.03188312136272142,6703140000.0,-0.02939044247874545,4728550000.0,-0.0016610054534745844,4315610000.0,1179.106006,1170.4778348633597,48.31063389257054,-10.511062253159935,-9.70449246921496,1232.997093801754,1131.0419199982457,30.690033998551222
9/28/2011,0.8120679060618082,3.0,Negative,1151.060059,1184.709961,1150.400024,1175.390015,4787920000,-0.02069113469392403,1,0.01068838258199456,5548130000.0,0.023336145420173926,4762830000.0,0.006082009491449325,5639930000.0,-0.03188312136272142,6703140000.0,-0.02939044247874545,4728550000.0,1175.3440065,1166.9473301609305,43.889040773414,-11.414026299730722,-10.046399235318113,1229.5345765039353,1128.3184387960648,30.948598498654707
9/29/2011,0.9924574494361877,3.0,Neutral,1160.400024,1175.869995,1139.930054,1151.73999,5285740000,0.008114229076903623,0,-0.02069113469392403,4787920000.0,0.01068838258199456,5548130000.0,0.023336145420173926,4762830000.0,0.006082009491449325,5639930000.0,-0.03188312136272142,6703140000.0,1170.4730104,1165.756910858943,45.935556573964476,-11.246333956733906,-10.286386179601273,1223.71149958751,1128.29251661249,31.30512296303652
9/30/2011,0.9878920793533326,5.0,Neutral,1131.420044,1159.930054,1131.339966,1159.930054,4416790000,-0.024974129093951247,0,0.008114229076903623,5285740000.0,-0.02069113469392403,4787920000.0,0.01068838258199456,5548130000.0,0.023336145420173926,4762830000.0,0.006082009491449325,5639930000.0,1162.0140138000002,1159.513844157317,40.94544229344307,-13.298580993340238,-10.888825142349067,1221.9392940684484,1122.764722131552,31.144761179962483
10/3/2011,0.9998442769050598,5.0,Neutral,1099.22998,1138.98999,1098.920044,1131.209961,5670340000,-0.02845102857308046,1,-0.024974129093951247,4416790000.0,0.008114229076903623,5285740000.0,-0.02069113469392403,4787920000.0,0.01068838258199456,5548130000.0,0.023336145420173926,4762830000.0,1151.5280152,1148.5531415832593,36.2365688382316,-17.32278442095685,-12.175616998070625,1227.537677405645,1109.6923396943548,31.782274381393737
10/4/2011,0.9998250305652618,4.0,Neutral,1123.949951,1125.119995,1074.77002,1097.420044,3714670000,0.022488443228231514,1,-0.02845102857308046,5670340000.0,-0.024974129093951247,4416790000.0,0.008114229076903623,5285740000.0,-0.02069113469392403,4787920000.0,0.01068838258199456,5548130000.0,1143.7140137,1144.0798342044848,41.774359417431405,-18.306276207027167,-13.401748839861934,1228.6113441307014,1104.4896690692988,33.108538711294194
10/5/2011,0.9850842207670212,4.0,Neutral,1144.030029,1146.069946,1115.680054,1124.030029,2510620000,0.017865633591721997,1,0.022488443228231514,3714670000.0,-0.02845102857308046,5670340000.0,-0.024974129093951247,4416790000.0,0.008114229076903623,5285740000.0,-0.02069113469392403,4787920000.0,1141.4410156,1144.07077871276,45.88566094594231,-17.26637008834132,-14.174673089557812,1224.7922382051943,1102.8497783948055,32.914349660487474
10/6/2011,0.9999949932098389,1.0,Neutral,1164.969971,1165.550049,1134.949951,1144.109985,5098330000,0.018303664649697682,0,0.017865633591721997,2510620000.0,0.022488443228231514,3714670000.0,-0.02845102857308046,5670340000.0,-0.024974129093951247,4416790000.0,0.008114229076903623,5285740000.0,1144.9820068,1147.8706318558945,49.861520004004845,-14.58443835332173,-14.256626142310596,1222.9066737563242,1102.642337543676,32.74904597045265
10/7/2011,0.9999949932098389,2.0,Neutral,1155.459961,1171.400024,1150.26001,1165.030029,5580380000,-0.008163309129622154,1,0.018303664649697682,5098330000.0,0.017865633591721997,2510620000.0,0.022488443228231514,3714670000.0,-0.02845102857308046,5670340000.0,-0.024974129093951247,4416790000.0,1146.8849974999998,1149.2505098820955,48.131934173334216,-13.07563863667292,-14.020428641183063,1222.9355990547483,1102.736410345252,31.91982940113461
10/10/2011,0.9691613018512726,4.0,Neutral,1194.890015,1194.910034,1158.150024,1158.150024,4446800000,0.03412498514087403,1,-0.008163309129622154,5580380000.0,0.018303664649697682,5098330000.0,0.017865633591721997,2510620000.0,0.022488443228231514,3714670000.0,-0.02845102857308046,5670340000.0,1150.0790039,1157.5486017217145,55.08808874542954,-8.599103056544436,-12.936163524255338,1226.1658573436619,1102.7681515563384,32.45770394391071
10/11/2011,0.8896153450012207,5.0,Neutral,1195.540039,1199.23999,1187.300049,1194.599976,4424500000,0.0005440032068557699,1,0.03412498514087403,4446800000.0,-0.008163309129622154,5580380000.0,0.018303664649697682,5098330000.0,0.017865633591721997,2510620000.0,0.022488443228231514,3714670000.0,1152.0950073,1164.4561357723119,55.19476913508417,-4.941996592836404,-11.337330137971552,1228.6924537164566,1102.5085595835433,30.992149447917093
10/12/2011,0.999894767999649,2.0,Negative,1207.25,1220.25,1196.189941,1196.189941,5355360000,0.009794704165487111,0,0.0005440032068557699,4424500000.0,0.03412498514087403,4446800000.0,-0.008163309129622154,5580380000.0,0.018303664649697682,5098330000.0,0.017865633591721997,2510620000.0,1157.7140014000001,1172.2368383591643,57.168539742979625,-1.0862952484174002,-9.287123160060723,1231.4716579901478,1101.5863499098523,30.543421701637303
10/13/2011,0.998049259185791,3.0,Neutral,1203.660034,1207.459961,1190.579956,1206.959961,4436270000,-0.0029736723959411515,1,0.009794704165487111,5355360000.0,0.0005440032068557699,4424500000.0,0.03412498514087403,4446800000.0,-0.008163309129622154,5580380000.0,0.018303664649697682,5098330000.0,1162.0400024,1177.950146657498,56.34899307661058,1.6605537621492203,-7.097587775618735,1230.5244298392865,1101.9885829607135,29.567463365806066
10/14/2011,0.9575320482254028,5.0,Neutral,1224.579956,1224.609985,1205.650024,1205.650024,4116690000,0.01738025805382848,0,-0.0029736723959411515,4436270000.0,0.009794704165487111,5355360000.0,0.0005440032068557699,4424500000.0,0.03412498514087403,4446800000.0,-0.008163309129622154,5580380000.0,1171.3559936,1186.42829381068,59.95189902295097,5.462545439805126,-4.585561132533963,1232.3727063086867,1100.9973010913131,28.951926768248494
10/17/2011,0.9976142644882202,1.0,Neutral,1200.859985,1224.469971,1198.550049,1224.469971,4300700000,-0.019369883431278323,1,0.01738025805382848,4116690000.0,-0.0029736723959411515,4436270000.0,0.009794704165487111,5355360000.0,0.0005440032068557699,4424500000.0,0.03412498514087403,4446800000.0,1181.5189940999999,1189.0522376632837,54.462842085354765,6.486871199338339,-2.371074666159503,1231.857489486935,1101.1895198130649,28.743211070516463
10/18/2011,0.953739066918691,3.0,Neutral,1225.380005,1233.099976,1191.47998,1200.75,4840170000,0.020418716841497542,0,-0.019369883431278323,4300700000.0,0.01738025805382848,4116690000.0,-0.0029736723959411515,4436270000.0,0.009794704165487111,5355360000.0,0.0005440032068557699,4424500000.0,1191.6619995,1195.6572862699593,58.674950348122564,9.17149415966378,-0.06256090099484624,1236.2659054275696,1099.1101077724302,29.66298142262242
10/19/2011,0.9999748468399048,3.0,Neutral,1209.880005,1229.640015,1206.310059,1223.459961,4846390000,-0.012649137358822782,1,0.020418716841497542,4840170000.0,-0.019369883431278323,4300700000.0,0.01738025805382848,4116690000.0,-0.0029736723959411515,4436270000.0,0.009794704165487111,5355360000.0,1198.2469970999998,1198.2432351299667,55.1990993074589,9.933845548412819,1.9367203888866868,1240.8383411815598,1098.8496715184397,29.210622463863675
10/20/2011,0.9837384422620138,3.0,Neutral,1215.390015,1219.530029,1197.339966,1209.920044,4870290000,0.004554178908014794,1,-0.012649137358822782,4846390000.0,0.020418716841497542,4840170000.0,-0.019369883431278323,4300700000.0,0.01738025805382848,4116690000.0,-0.0029736723959411515,4436270000.0,1203.2890015,1201.3608314699727,56.19258456967268,10.857468140185802,3.72086993914651,1245.2470803009744,1103.0239279990253,28.709153930730558
10/21/2011,0.9999910990397135,3.0,Neutral,1238.25,1239.030029,1215.390015,1215.390015,4980770000,0.01880876485561722,1,0.004554178908014794,4870290000.0,-0.012649137358822782,4846390000.0,0.020418716841497542,4840170000.0,-0.019369883431278323,4300700000.0,0.01738025805382848,4116690000.0,1211.5680054,1208.0679530208868,60.14171542703482,13.28096079026227,5.632888109369662,1253.327626745495,1105.1253761545047,28.34707250710695
10/24/2011,0.9985084533691406,3.0,Neutral,1254.189941,1256.550049,1238.719971,1238.719971,4309380000,0.012872958610942842,0,0.01880876485561722,4980770000.0,0.004554178908014794,4870290000.0,-0.012649137358822782,4846390000.0,0.020418716841497542,4840170000.0,-0.019369883431278323,4300700000.0,1217.497998,1216.4537690170891,62.66880827921156,16.29992085752724,7.766294659001178,1264.2785478330145,1103.2984540669856,27.629427970885022
10/25/2011,0.9990635514259338,1.0,Negative,1229.050049,1254.189941,1226.790039,1254.189941,4473970000,-0.020044724629154187,1,0.012872958610942842,4309380000.0,0.01880876485561722,4980770000.0,0.004554178908014794,4870290000.0,-0.012649137358822782,4846390000.0,0.020418716841497542,4840170000.0,1220.848999,1218.7440017412546,56.576269717058786,16.47398740757785,9.507833208716512,1269.2090800656645,1103.7349262343357,27.613033258678957
10/26/2011,0.9972517639398575,4.0,Neutral,1242.0,1246.280029,1221.060059,1229.170044,4873530000,0.010536553015507044,1,-0.020044724629154187,4473970000.0,0.012872958610942842,4309380000.0,0.01880876485561722,4980770000.0,0.004554178908014794,4870290000.0,-0.012649137358822782,4846390000.0,1224.323999,1222.9723650610265,58.79830686224529,17.455671110237517,11.097400789020714,1275.4499998209692,1106.5880005790311,27.442100168773326
10/27/2011,0.9993475675582886,2.0,Neutral,1284.589966,1292.660034,1243.969971,1243.969971,6367610000,0.03429143800322065,1,0.010536553015507044,4873530000.0,-0.020044724629154187,4473970000.0,0.012872958610942842,4309380000.0,0.01880876485561722,4980770000.0,0.004554178908014794,4870290000.0,1232.4169921999999,1234.1755652317488,65.11989036687893,21.42336165664915,13.162592962546402,1289.6295961435655,1104.8273984564346,29.100524013860944
10/28/2011,0.9568504889806112,3.0,Neutral,1285.089966,1287.079956,1277.01001,1284.390015,4536690000,0.0003892292585445656,0,0.03429143800322065,6367610000.0,0.010536553015507044,4873530000.0,-0.020044724629154187,4473970000.0,0.012872958610942842,4309380000.0,0.01880876485561722,4980770000.0,1238.4679932,1243.4327290077945,65.18742000472706,24.3276962823943,15.395613626515981,1299.672721813728,1110.151264986272,27.74119701287088
10/31/2011,0.9999842643737793,2.0,Neutral,1253.300049,1284.959961,1253.160034,1284.959961,4310210000,-0.02473750308622369,0,0.0003892292585445656,4536690000.0,0.03429143800322065,6367610000.0,0.010536553015507044,4873530000.0,-0.020044724629154187,4473970000.0,0.012872958610942842,4309380000.0,1243.7119996000001,1245.2267871881954,57.55745982441362,23.789985629831563,17.0744880271791,1296.1425163202175,1129.0884773797825,28.040392369094388
11/1/2011,0.9990772306919098,2.0,Neutral,1218.280029,1251.0,1215.420044,1251.0,5645540000,-0.02794224737160278,1,-0.02473750308622369,4310210000.0,0.0003892292585445656,4536690000.0,0.03429143800322065,6367610000.0,0.010536553015507044,4873530000.0,-0.020044724629154187,4473970000.0,1243.002002,1240.3273766085235,50.53963875333312,20.303971578623077,17.720384737467896,1290.2832373820365,1144.3807641179637,28.7432218427305
11/2/2011,0.9999437928199768,2.0,Neutral,1237.900024,1242.47998,1219.619995,1219.619995,4110530000,0.01610466767324814,1,-0.02794224737160278,5645540000.0,-0.02473750308622369,4310210000.0,0.0003892292585445656,4536690000.0,0.03429143800322065,6367610000.0,0.010536553015507044,4873530000.0,1245.8040039000002,1239.88603977061,53.92883743974321,18.906507503418425,17.957609290658002,1287.1694953892106,1156.8815056107896,28.41870249682118
11/3/2011,0.9666233658790588,3.0,Positive,1261.150024,1263.209961,1234.810059,1238.25,4849140000,0.018781807536341066,0,0.01610466767324814,4110530000.0,-0.02794224737160278,5645540000.0,-0.02473750308622369,4310210000.0,0.0003892292585445656,4536690000.0,0.03429143800322065,6367610000.0,1250.3800047999998,1243.752218721408,57.63367591083428,19.450870321951243,18.25626149691665,1288.5298273058074,1165.1391789941927,28.417359604191102
11/4/2011,0.9375405609607697,2.0,Neutral,1253.22998,1260.819946,1238.920044,1260.819946,3830650000,-0.0062800173248857005,1,0.018781807536341066,4849140000.0,0.01610466767324814,4110530000.0,-0.02794224737160278,5645540000.0,-0.02473750308622369,4310210000.0,0.0003892292585445656,4536690000.0,1251.8780027999999,1245.4754480447884,55.98217360823689,19.023904686078822,18.409790134749084,1284.932048845617,1178.5139593543831,27.975403918177456
11/7/2011,0.9999964237213135,2.0,Neutral,1261.119995,1261.699951,1240.75,1253.209961,3429740000,0.006295743898498074,1,-0.0062800173248857005,3830650000.0,0.018781807536341066,4849140000.0,0.01610466767324814,4110530000.0,-0.02794224737160278,5645540000.0,-0.02473750308622369,4310210000.0,1252.5710082,1248.3199111275542,57.295027007428516,19.101993721380268,18.54823085207532,1286.8885399517242,1183.1804662482762,27.473585852593356
11/8/2011,0.9940376480420431,3.0,Neutral,1275.920044,1277.550049,1254.98999,1261.119995,3908490000,0.011735639002377285,0,0.006295743898498074,3429740000.0,-0.0062800173248857005,3830650000.0,0.018781807536341066,4849140000.0,0.01610466767324814,4110530000.0,-0.02794224737160278,5645540000.0,1257.2580077,1253.3381171043625,59.721792350213924,20.12611874081722,18.863808429823703,1290.4985676206368,1187.6084390793633,27.122619648836682
11/9/2011,0.8991454839706421,5.0,Neutral,1229.099976,1275.180054,1226.640015,1275.180054,4659740000,-0.03669514263073992,1,0.011735639002377285,3908490000.0,0.006295743898498074,3429740000.0,-0.0062800173248857005,3830650000.0,0.018781807536341066,4849140000.0,0.01610466767324814,4110530000.0,1255.9680053,1248.9311823581147,50.0350594853785,16.964204214839583,18.483887586826878,1289.7377595253215,1190.5542447746789,28.705291745348347
11/10/2011,0.9999619722366333,1.0,Neutral,1239.699951,1246.219971,1227.699951,1229.589966,4002760000,0.00862417639490709,1,-0.03669514263073992,4659740000.0,0.011735639002377285,3908490000.0,0.006295743898498074,3429740000.0,-0.0062800173248857005,3830650000.0,0.018781807536341066,4849140000.0,1251.4790038,1247.2527766566393,51.93580362292215,15.139178541041474,17.8149457776698,1288.6400557974052,1195.255940202595,27.977772334966318
11/11/2011,0.993709534406662,2.0,Neutral,1263.849976,1266.97998,1240.119995,1240.119995,3370180000,0.019480540416670467,0,0.00862417639490709,4002760000.0,-0.03669514263073992,4659740000.0,0.011735639002377285,3908490000.0,0.006295743898498074,3429740000.0,-0.0062800173248857005,3830650000.0,1249.3550048000002,1250.270449264523,56.03900840267903,15.46328659101664,17.34461394033917,1290.8192432234014,1197.0037547765987,27.927933525325866
11/14/2011,0.9929592609405518,2.0,Neutral,1251.780029,1263.849976,1246.680054,1263.849976,3219680000,-0.00955014220770134,1,0.019480540416670467,3370180000.0,0.00862417639490709,4002760000.0,-0.03669514263073992,4659740000.0,0.011735639002377285,3908490000.0,0.006295743898498074,3429740000.0,1249.2030028,1250.544918307337,53.57720145328867,14.578152834262028,16.791321719123744,1289.0732745785538,1203.8417278214463,27.159504130659737
11/15/2011,0.9963335692882538,2.0,Negative,1257.810059,1264.25,1244.339966,1251.699951,3599300000,0.00481716424635481,0,-0.00955014220770134,3219680000.0,0.019480540416670467,3370180000.0,0.00862417639490709,4002760000.0,-0.03669514263073992,4659740000.0,0.011735639002377285,3908490000.0,1253.1560058,1251.8658529787301,54.64908691363496,14.199567209063844,16.272970817111762,1289.8223986006724,1206.3356091993273,26.64168483561261
11/16/2011,0.0,0.0,Neutral,1236.910034,1259.609985,1235.670044,1257.810059,4085010000,-0.01661620119067586,0,0.00481716424635481,3599300000.0,-0.00955014220770134,3219680000.0,0.019480540416670467,3370180000.0,0.00862417639490709,4002760000.0,-0.03669514263073992,4659740000.0,1253.0570068,1249.1466131644156,50.312896007851734,12.073897648477669,15.433156183384945,1287.7491855307128,1211.1118251692872,26.448703133068857
11/17/2011,0.9874384552240372,4.0,Neutral,1216.130005,1237.72998,1209.430054,1236.560059,4596450000,-0.016799951838696092,0,-0.01661620119067586,4085010000.0,0.00481716424635481,3599300000.0,-0.00955014220770134,3219680000.0,0.019480540416670467,3370180000.0,0.00862417639490709,4002760000.0,1248.5550049,1243.1435934981582,46.37308407552719,8.61322661783629,14.069170270275215,1287.6558465657401,1211.27916313426,26.580933337849665
11/18/2011,0.9933755159378052,5.0,Neutral,1215.650024,1223.51001,1211.359985,1216.189941,3827610000,-0.0003946790211790674,0,-0.016799951838696092,4596450000.0,-0.01661620119067586,4085010000.0,0.00481716424635481,3599300000.0,-0.00955014220770134,3219680000.0,0.019480540416670467,3370180000.0,1244.7970093,1238.1447626803113,46.282931194232795,5.765429159438099,12.408422048107791,1289.0413114377295,1207.6337006622705,25.550154170860395
11/21/2011,0.9997553825378418,2.0,Negative,1192.97998,1215.619995,1183.160034,1215.619995,4050070000,-0.018648495498240547,0,-0.0003946790211790674,3827610000.0,-0.016799951838696092,4596450000.0,-0.01661620119067586,4085010000.0,0.00481716424635481,3599300000.0,-0.00955014220770134,3219680000.0,1237.9830078,1229.9329840111636,42.118117458750184,1.6601093597309955,10.258759510432434,1292.450879145925,1198.103136854075,26.045856730084658
11/22/2011,0.9904667735099792,2.0,Neutral,1188.040039,1196.810059,1181.650024,1192.97998,3911710000,-0.0041408414917407654,0,-0.018648495498240547,4050070000.0,-0.0003946790211790674,3827610000.0,-0.016799951838696092,4596450000.0,-0.01661620119067586,4085010000.0,0.00481716424635481,3599300000.0,1229.1950073,1222.3160849182248,41.24710909595814,-1.9692972794664456,7.813148152452658,1296.2463829626427,1190.2066320373574,25.2682980350786
11/23/2011,0.971951499581337,4.0,Neutral,1161.790039,1187.47998,1161.790039,1187.47998,3798940000,-0.022095214923981144,0,-0.0041408414917407654,3911710000.0,-0.018648495498240547,4050070000.0,-0.0003946790211790674,3827610000.0,-0.016799951838696092,4596450000.0,-0.01661620119067586,4085010000.0,1222.4640136,1211.3113492967293,36.882314873893016,-6.884424449442122,4.873633632073702,1303.0348909182503,1175.3971279817497,25.338419604001558
11/25/2011,0.9997787475585938,2.0,Neutral,1158.670044,1172.660034,1158.660034,1161.410034,1664200000,-0.0026855067570432656,1,-0.022095214923981144,3798940000.0,-0.0041408414917407654,3911710000.0,-0.018648495498240547,4050070000.0,-0.0003946790211790674,3827610000.0,-0.016799951838696092,4596450000.0,1214.3610229,1201.740202879142,36.389419592323954,-10.905741070369913,1.7177586915849785,1302.2024980611288,1163.6375286388713,24.528532489430017
11/28/2011,0.9923820694287618,3.0,Neutral,1192.550049,1197.349976,1158.670044,1158.670044,3920750000,0.02924042541312133,1,-0.0026855067570432656,1664200000.0,-0.022095214923981144,3798940000.0,-0.0041408414917407654,3911710000.0,-0.018648495498240547,4050070000.0,-0.0003946790211790674,3827610000.0,1207.2310302,1200.069265810207,44.986996973072095,-11.22938484949691,-0.8716700166313993,1295.3454770953597,1161.2405579046401,25.539346740185014
11/29/2011,0.9755235761404037,4.0,Neutral,1195.189941,1203.670044,1191.800049,1192.560059,3992650000,0.002213653005350924,1,0.02924042541312133,3920750000.0,-0.0026855067570432656,1664200000.0,-0.022095214923981144,3798940000.0,-0.0041408414917407654,3911710000.0,-0.018648495498240547,4050070000.0,1201.5720214,1199.1821158447149,45.60393507927184,-11.144392039986997,-2.926214421302519,1292.888303955608,1157.8867202443917,24.562964473028945
11/30/2011,0.9998686611652374,2.0,Neutral,1246.959961,1247.109985,1196.719971,1196.719971,5801910000,0.043315307654517854,0,0.002213653005350924,3992650000.0,0.02924042541312133,3920750000.0,-0.0026855067570432656,1664200000.0,-0.022095214923981144,3798940000.0,-0.0041408414917407654,3911710000.0,1200.4870116,1207.8689967820394,56.02009010133342,-6.820998448034743,-3.705171226648964,1294.8737119210875,1158.7693054789127,26.517041582098305
12/1/2011,0.9997597535451254,3.0,Neutral,1244.579956,1251.089966,1239.72998,1246.910034,3818680000,-0.001908645886345317,0,0.043315307654517854,5801910000.0,0.002213653005350924,3992650000.0,0.02924042541312133,3920750000.0,-0.0026855067570432656,1664200000.0,-0.022095214923981144,3798940000.0,1201.2540038000002,1214.5437166398503,55.493987914906555,-3.5458500389777328,-3.6733069891147183,1295.4869178287913,1158.8240927712086,25.434394754805563
12/2/2011,0.9999040762583414,3.0,Neutral,1244.280029,1260.079956,1243.349976,1246.030029,4144310000,-0.0002409865260597499,1,-0.001908645886345317,3818680000.0,0.043315307654517854,5801910000.0,0.002213653005350924,3992650000.0,0.02924042541312133,3920750000.0,-0.0026855067570432656,1664200000.0,1204.0690061999999,1219.9503188871502,55.423349418032004,-0.9633678263094225,-3.1313191565536593,1293.3482671770348,1159.275743922965,24.812650843748028
12/5/2011,0.9998409549395243,3.0,Neutral,1257.079956,1266.72998,1244.329956,1244.329956,4148060000,0.010287014740795186,1,-0.0002409865260597499,4144310000.0,-0.001908645886345317,3818680000.0,0.043315307654517854,5801910000.0,0.002213653005350924,3992650000.0,0.02924042541312133,3920750000.0,1208.2119994,1226.7011619985774,57.88704927777716,2.091999797021117,-2.086655365838704,1293.8701486730288,1159.138860026971,24.6438865691946
12/6/2011,0.9616790811220804,3.0,Negative,1258.469971,1266.030029,1253.030029,1257.189941,3734230000,0.001105749076155016,1,0.010287014740795186,4148060000.0,-0.0002409865260597499,4144310000.0,-0.001908645886345317,3818680000.0,0.043315307654517854,5801910000.0,0.002213653005350924,3992650000.0,1214.7609985000001,1232.4773090897452,58.15750403561394,4.572850273453696,-0.7547542379802242,1293.4746974463337,1159.2693088536662,23.8121803856807
12/7/2011,0.9375933289527894,5.0,Neutral,1261.01001,1267.060059,1244.800049,1258.140015,4160540000,0.002018354874198325,0,0.001105749076155016,3734230000.0,0.010287014740795186,4148060000.0,-0.0002409865260597499,4144310000.0,-0.001908645886345317,3818680000.0,0.043315307654517854,5801910000.0,1222.0579956,1237.6650728916095,58.67971720560531,6.667048484066527,0.7296063064291259,1290.8147298657336,1160.4382730342663,23.70131107241779
